prec,       card,      avg_est,      std_err,      max_err
17,       244187,    244162.20,   0.00254921,   0.00797746
17,       244580,    244594.37,   0.00212196,   0.00446478
17,       244973,    244909.97,   0.00219266,   0.00458416
17,       245366,    245422.87,   0.00286165,   0.00585246
17,       245760,    245597.67,   0.00267924,   0.00679115
17,       246153,    246219.30,   0.00267416,   0.00677625
17,       246546,    246387.73,   0.00379036,   0.00752392
17,       246939,    247076.20,   0.00375075,   0.00852434
17,       247332,    247240.83,   0.00291885,   0.00581402
17,       247726,    247647.33,   0.00258816,    0.0062367
17,       248119,    248094.60,   0.00298519,   0.00604143
17,       248512,    248499.50,   0.00270024,   0.00639806
17,       248905,    248620.07,    0.0029746,   0.00621922
17,       249298,    249475.67,   0.00241241,   0.00619337
17,       249692,    249611.67,   0.00291218,   0.00786966
17,       250085,    250306.47,   0.00367635,   0.00932879
17,       250478,    250667.47,   0.00301115,   0.00829211
17,       250871,    250878.53,   0.00256584,   0.00485507
17,       251265,    251147.37,    0.0026406,   0.00590211
17,       251658,    251709.80,   0.00242985,   0.00493525
17,       252051,    252149.17,    0.0030856,   0.00592338
17,       252444,    252462.30,     0.002886,   0.00687278
17,       252837,    252844.27,   0.00275135,   0.00748305
17,       253231,    253142.07,   0.00287336,    0.0069383
17,       253624,    253455.17,   0.00239662,   0.00492065
17,       254017,    253665.67,   0.00295893,   0.00732232
17,       254410,    254399.77,   0.00253163,   0.00393458
17,       254803,    254824.67,   0.00278906,   0.00646772
17,       255197,    255118.30,   0.00327641,   0.00657921
17,       255590,    255555.20,   0.00290725,   0.00658083
17,       255983,    256202.93,   0.00257972,   0.00507454
17,       256376,    256269.47,   0.00233412,   0.00400582
17,       256770,    256715.47,   0.00330229,   0.00815902
17,       257163,    257057.50,   0.00290138,   0.00689832
17,       257556,    257525.13,   0.00280536,   0.00833602
17,       257949,    257952.27,    0.0031858,   0.00736189
17,       258342,    258274.00,   0.00319363,   0.00594945
17,       258736,    258815.13,   0.00291267,   0.00636167
17,       259129,    259097.40,   0.00363304,    0.0095126
17,       259522,    259520.60,   0.00272465,   0.00571433
17,       259915,    259677.43,   0.00365148,   0.00744087
17,       260308,    260256.20,   0.00258073,   0.00812112
17,       260702,    260929.87,   0.00350516,   0.00639809
17,       261095,    260948.53,   0.00328961,   0.00876306
17,       261488,    261420.10,   0.00309852,   0.00926616
17,       261881,    261791.83,   0.00274572,   0.00656784
17,       262275,    262326.73,   0.00322282,   0.00894859
17,       262668,    262836.93,   0.00334488,   0.00584766
17,       263061,    263528.53,   0.00349092,   0.00826801
17,       263454,    263457.27,   0.00291575,   0.00616044
17,       263847,    263850.60,   0.00237605,   0.00569646
17,       264241,    264194.23,   0.00285503,   0.00654703
17,       264634,    264561.30,   0.00251491,   0.00650708
17,       265027,    265366.83,   0.00277239,   0.00731243
17,       265420,    265397.90,   0.00249738,   0.00469443
17,       265814,    265778.10,   0.00280694,   0.00698982
17,       266207,    266058.13,   0.00309081,   0.00530037
17,       266600,    266397.97,   0.00373744,   0.00763313
17,       266993,    267113.50,   0.00342703,   0.00703761
17,       267386,    267388.17,   0.00282564,   0.00634287
17,       267780,    267585.50,   0.00308757,   0.00723352
17,       268173,    268269.00,   0.00323488,   0.00627578
17,       268566,    268849.83,   0.00377218,   0.00647511
17,       268959,    268773.50,    0.0027086,   0.00641359
17,       269352,    269640.53,   0.00250867,   0.00555034
17,       269746,    269714.87,   0.00230393,    0.0048527
17,       270139,    270066.40,   0.00272778,    0.0068483
17,       270532,    270561.30,   0.00286145,   0.00633564
17,       270925,    270961.13,   0.00291776,   0.00631169
17,       271319,    271392.80,   0.00340013,   0.00795739
17,       271712,    271555.13,   0.00299315,   0.00581864
17,       272105,    271932.47,   0.00373534,   0.00852241
17,       272498,    272634.00,   0.00303342,    0.0088037
17,       272891,    273042.53,    0.0033237,   0.00771001
17,       273285,    273134.10,   0.00316363,   0.00695242
17,       273678,    273478.33,   0.00329004,    0.0068109
17,       274071,    274135.53,   0.00389792,    0.0116794
17,       274464,    274421.97,   0.00267062,   0.00587324
17,       274857,    274906.53,   0.00274711,   0.00701089
17,       275251,    275227.47,    0.0034688,   0.00857759
17,       275644,    275662.10,   0.00311439,   0.00792686
17,       276037,    275975.10,   0.00275865,   0.00534709
17,       276430,    276259.47,   0.00279676,   0.00539737
17,       276824,    276972.27,    0.0024733,   0.00453355
17,       277217,    277172.03,   0.00336944,   0.00755362
17,       277610,    277460.87,   0.00303675,   0.00653432
17,       278003,    278128.67,   0.00287551,   0.00768334
17,       278396,    278273.87,   0.00279163,    0.0064153
17,       278790,    278669.50,   0.00282882,   0.00657482
17,       279183,    279037.77,   0.00290164,    0.0062217
17,       279576,    279599.30,   0.00303042,    0.0061915
17,       279969,    279579.33,   0.00341925,   0.00657213
17,       280363,    280429.27,   0.00269271,     0.010679
17,       280756,    280710.23,   0.00256122,    0.0057808
17,       281149,    281278.93,   0.00328225,    0.0101476
17,       281542,    281506.70,    0.0034259,   0.00755835
17,       281935,    281842.10,   0.00393613,   0.00832104
17,       282329,    282271.30,   0.00306657,   0.00712641
17,       282722,    282787.30,   0.00280051,   0.00700332
17,       283115,    283100.47,   0.00311337,   0.00628718
17,       283508,    283268.73,    0.0027076,   0.00652889
17,       283901,    283744.77,   0.00283162,   0.00563223
17,       284295,    284348.10,   0.00324501,   0.00893083
17,       284688,    284782.33,   0.00334964,   0.00753805
17,       285081,    284852.57,   0.00254703,   0.00552823
17,       285474,    285323.07,   0.00337396,   0.00796217
17,       285868,    285686.53,   0.00308406,   0.00917903
17,       286261,    286418.87,   0.00346997,   0.00695167
17,       286654,    286487.37,   0.00296956,   0.00708517
17,       287047,    287044.60,   0.00323923,   0.00605125
17,       287440,    287411.23,   0.00295928,   0.00909752
17,       287834,    287823.47,   0.00266506,   0.00664964
17,       288227,    288191.07,   0.00325947,   0.00698752
17,       288620,    288731.27,   0.00385598,     0.011108
17,       289013,    289228.77,   0.00303659,    0.0068232
17,       289406,    289459.97,   0.00314938,   0.00813733
17,       289800,    289515.20,   0.00312759,   0.00625602
17,       290193,    290210.67,   0.00284839,   0.00562727
17,       290586,    290923.40,   0.00320701,   0.00904376
17,       290979,    291035.33,   0.00278929,   0.00747818
17,       291373,    291592.43,   0.00331987,   0.00831577
17,       291766,    291720.37,   0.00297829,   0.00750942
17,       292159,    292437.73,   0.00262361,   0.00611651
17,       292552,    292538.10,   0.00311701,   0.00637833
17,       292945,    292796.47,   0.00290232,    0.0063766
17,       293339,    293160.03,   0.00302195,   0.00632713
17,       293732,    293594.97,    0.0029415,   0.00666932
17,       294125,    293927.13,   0.00290785,   0.00557584
17,       294518,    294527.50,   0.00272365,   0.00544617
17,       294912,    294776.43,   0.00248997,   0.00677488
17,       295305,    295522.30,   0.00326764,   0.00723995
17,       295698,    295916.47,   0.00289011,   0.00779171
17,       296091,    296164.97,    0.0028063,   0.00484984
17,       296484,    296548.60,   0.00317482,   0.00715382
17,       296878,    296733.03,   0.00350867,   0.00796621
17,       297271,    297219.33,   0.00279533,   0.00663029
17,       297664,    297755.50,   0.00304913,   0.00630911
17,       298057,    298186.80,   0.00325731,   0.00813936
17,       298450,    298317.87,   0.00312257,   0.00750877
17,       298844,    298933.03,   0.00288071,   0.00644481
17,       299237,    299332.57,   0.00276457,    0.0056176
17,       299630,    299757.20,   0.00290203,   0.00636116
17,       300023,    300141.00,   0.00309186,   0.00754606
17,       300417,    300643.70,   0.00327425,   0.00823186
17,       300810,    300727.97,   0.00278191,    0.0067451
17,       301203,    301149.40,   0.00272632,   0.00520909
17,       301596,    301554.73,   0.00443161,    0.0128184
17,       301989,    301936.03,   0.00301594,    0.0070499
17,       302383,    302312.40,   0.00255163,    0.0060023
17,       302776,    302544.90,   0.00390264,   0.00904296
17,       303169,    303422.00,    0.0040023,   0.00774813
17,       303562,    303509.20,     0.002752,   0.00553098
17,       303955,    303781.97,   0.00294837,    0.0070043
17,       304349,    304533.57,   0.00337658,   0.00846394
17,       304742,    305028.50,   0.00338873,   0.00750468
17,       305135,    305265.57,   0.00272771,   0.00543364
17,       305528,    305665.33,   0.00275167,   0.00573104
17,       305922,    305804.90,   0.00289973,   0.00690043
17,       306315,    306348.97,   0.00341285,   0.00821374
17,       306708,    306454.40,   0.00322974,   0.00781849
17,       307101,    307126.03,   0.00275728,   0.00609244
17,       307494,    307798.60,   0.00331499,   0.00706678
17,       307888,    307902.47,   0.00276874,   0.00552147
17,       308281,    308456.80,   0.00346407,   0.00753855
17,       308674,    308745.30,   0.00272374,   0.00663805
17,       309067,    309060.47,   0.00298079,   0.00649372
17,       309460,    309498.07,   0.00277775,   0.00818197
17,       309854,    309646.73,   0.00368833,     0.011528
17,       310247,    310338.27,   0.00306993,    0.0073683
17,       310640,    310561.50,   0.00338027,   0.00620008
17,       311033,    310976.93,   0.00272373,   0.00653626
17,       311427,    311344.43,     0.003723,   0.00874359
17,       311820,    311435.20,   0.00354573,   0.00853695
17,       312213,    312376.67,   0.00333988,   0.00665889
17,       312606,    312456.83,   0.00277782,   0.00516943
17,       312999,    313150.00,   0.00302398,   0.00546965
17,       313393,    313215.77,   0.00331326,   0.00910037
17,       313786,    313987.43,   0.00369091,    0.0106505
17,       314179,    314055.53,   0.00277181,   0.00644535
17,       314572,    314874.07,   0.00330876,   0.00762621
17,       314966,    315041.37,   0.00261954,   0.00693406
17,       315359,    315379.37,    0.0030365,   0.00720129
17,       315752,    315679.97,   0.00353558,   0.00774656
17,       316145,    316148.17,   0.00295828,   0.00836955
17,       316538,    316663.20,   0.00303389,    0.0076136
17,       316932,    316917.77,   0.00303532,   0.00669542
17,       317325,    317364.13,   0.00304382,   0.00701802
17,       317718,    317705.17,   0.00315709,   0.00610917
17,       318111,    318278.87,   0.00300609,   0.00730875
17,       318504,    318321.37,   0.00312364,    0.0074159
17,       318898,    318779.47,   0.00314635,   0.00777362
17,       319291,    318913.30,    0.0039571,   0.00870676
17,       319684,    319640.40,   0.00326675,   0.00696936
17,       320077,    320146.67,   0.00368043,   0.00745131
17,       320471,    320772.97,   0.00301705,   0.00708954
17,       320864,    321079.83,   0.00282965,   0.00732084
17,       321257,    321124.80,   0.00252158,   0.00639984
17,       321650,    321954.73,   0.00277431,   0.00639824
17,       322043,    322352.87,   0.00306868,     0.010157
17,       322437,    322780.83,    0.0036956,   0.00873656
17,       322830,    322927.97,   0.00333962,    0.0074714
17,       323223,    322950.77,    0.0037473,   0.00789545
17,       323616,    323397.83,   0.00351414,   0.00780552
17,       324009,    324011.13,   0.00339155,   0.00751211
17,       324403,    324425.93,   0.00292473,   0.00807943
17,       324796,    324664.93,   0.00396673,   0.00884245
17,       325189,    325161.60,   0.00354064,   0.00708816
17,       325582,    325926.10,    0.0033529,   0.00779218
17,       325976,    326036.80,   0.00248569,   0.00534087
17,       326369,    326192.37,   0.00337592,   0.00970677
17,       326762,    326691.83,   0.00311599,   0.00735089
17,       327155,    327232.23,   0.00342651,    0.0071984
17,       327548,    327694.93,   0.00375568,   0.00912535
17,       327942,    328149.00,   0.00351383,   0.00669933
17,       328335,    328387.93,   0.00374177,   0.00963952
17,       328728,    328948.73,   0.00313684,   0.00637607
17,       329121,    328996.73,   0.00382217,    0.0118649
17,       329515,    329747.77,    0.0035642,   0.00724396
17,       329908,    329960.60,   0.00356204,   0.00718986
17,       330301,    330228.30,   0.00402437,   0.00840443
17,       330694,    330758.00,   0.00295052,     0.006822
17,       331087,    330966.30,   0.00309188,   0.00654811
17,       331481,    331301.87,   0.00289537,   0.00628692
17,       331874,    331780.07,    0.0035491,   0.00948249
17,       332267,    331920.67,   0.00347225,   0.00720503
