prec,       card,      avg_est,      std_err,      max_err
14,        45121,     45883.67,    0.0183659,    0.0317362
14,        45219,     46027.83,    0.0194035,    0.0334808
14,        45318,     45985.63,    0.0163963,      0.02884
14,        45416,     46061.93,     0.016083,    0.0271484
14,        45514,     46230.80,    0.0171271,    0.0281665
14,        45613,     46354.07,    0.0175139,    0.0252116
14,        45711,     46405.37,    0.0169723,    0.0280014
14,        45809,     46361.90,     0.013322,    0.0202139
14,        45907,     46659.17,    0.0175824,    0.0262046
14,        46006,     46696.67,    0.0169366,    0.0286043
14,        46104,     46749.87,    0.0151976,    0.0246828
14,        46202,     46713.83,    0.0128013,    0.0221414
14,        46301,     46921.13,    0.0146153,    0.0279254
14,        46399,     46978.10,    0.0141156,    0.0256897
14,        46497,     47150.53,    0.0159261,    0.0253989
14,        46596,     47285.10,    0.0158697,     0.025903
14,        46694,     47348.03,    0.0150136,     0.022315
14,        46792,     47469.33,    0.0162175,    0.0288932
14,        46891,     47582.17,    0.0159926,    0.0256973
14,        46989,     47562.90,    0.0144535,    0.0284103
14,        47087,     47713.73,    0.0150829,    0.0331932
14,        47185,     47690.03,    0.0135874,    0.0259611
14,        47284,     47973.77,    0.0162769,    0.0251242
14,        47382,     48095.70,    0.0168446,    0.0342528
14,        47480,     48056.50,    0.0140598,    0.0256313
14,        47579,     48166.53,    0.0143847,    0.0291299
14,        47677,     48172.70,    0.0119224,    0.0212677
14,        47775,     48372.23,    0.0139539,    0.0276917
14,        47874,     48423.23,    0.0136134,    0.0285117
14,        47972,     48534.40,    0.0130941,    0.0221166
14,        48070,     48684.10,    0.0149497,    0.0284787
14,        48168,     48764.93,    0.0141973,    0.0237497
14,        48267,     48713.33,    0.0108712,    0.0223129
14,        48365,     48891.93,    0.0124294,    0.0226812
14,        48463,     49013.37,    0.0146097,    0.0275875
14,        48562,     49108.27,    0.0127082,    0.0234747
14,        48660,     49145.00,    0.0121624,    0.0237356
14,        48758,     49315.37,     0.012964,    0.0223548
14,        48857,     49344.67,    0.0126347,    0.0345082
14,        48955,     49405.80,    0.0113636,    0.0216521
14,        49053,     49486.00,    0.0109924,    0.0233212
14,        49152,     49732.37,    0.0141042,    0.0262853
14,        49250,     49763.47,    0.0122165,    0.0190047
14,        49348,     49775.20,    0.0118245,    0.0273359
14,        49446,     49915.00,    0.0123184,     0.026129
14,        49545,     49880.77,   0.00888825,    0.0165301
14,        49643,     50209.00,    0.0136335,    0.0262066
14,        49741,     50057.80,    0.0101172,      0.02131
14,        49840,     50347.70,    0.0121935,    0.0237154
14,        49938,     50432.17,    0.0116737,    0.0191233
14,        50036,     50523.37,    0.0112644,    0.0190059
14,        50135,     50596.73,    0.0130309,    0.0341272
14,        50233,     50768.07,    0.0124505,    0.0247243
14,        50331,     50705.80,    0.0101915,     0.021239
14,        50429,     50789.80,    0.0102132,    0.0210589
14,        50528,     50995.97,     0.010736,     0.022878
14,        50626,     51116.83,    0.0120368,    0.0233472
14,        50724,     51141.70,   0.00988215,    0.0181764
14,        50823,     51222.23,    0.0101202,    0.0199906
14,        50921,     51273.67,   0.00904327,    0.0195201
14,        51019,     51471.17,    0.0110488,    0.0237358
14,        51118,     51551.50,    0.0106384,    0.0195818
14,        51216,     51769.33,    0.0125643,    0.0252846
14,        51314,     51676.43,    0.0099686,    0.0229173
14,        51412,     51761.17,   0.00925708,    0.0162799
14,        51511,     51931.00,    0.0110641,    0.0191994
14,        51609,     51987.40,   0.00986091,    0.0232319
14,        51707,     52085.17,    0.0102018,    0.0196681
14,        51806,     52216.27,    0.0103617,     0.022082
14,        51904,     52195.90,   0.00814986,    0.0141027
14,        52002,     52353.93,   0.00874339,    0.0150376
14,        52101,     52572.37,    0.0115567,    0.0216882
14,        52199,     52583.93,   0.00925698,    0.0183333
14,        52297,     52654.07,   0.00949547,    0.0217408
14,        52396,     52786.83,   0.00963752,    0.0178636
14,        52494,     52708.73,   0.00751401,    0.0155443
14,        52592,     52971.77,   0.00928665,    0.0225125
14,        52690,     53173.67,    0.0107277,    0.0183523
14,        52789,     53168.83,   0.00973622,    0.0196628
14,        52887,     53111.23,   0.00817771,    0.0147481
14,        52985,     53339.53,   0.00914021,    0.0214962
14,        53084,     53424.47,    0.0094728,    0.0180465
14,        53182,     53550.23,    0.0103344,    0.0252336
14,        53280,     53656.17,   0.00966137,    0.0169291
14,        53379,     53766.80,    0.0116443,    0.0214125
14,        53477,     53708.27,   0.00825266,    0.0212611
14,        53575,     53882.13,   0.00785564,     0.023742
14,        53673,     54011.27,    0.0110315,    0.0249469
14,        53772,     54000.13,   0.00854782,    0.0226136
14,        53870,     54337.93,    0.0112233,    0.0200108
14,        53968,     54236.77,    0.0073052,    0.0186774
14,        54067,     54275.97,   0.00705184,    0.0179589
14,        54165,     54381.33,   0.00787945,    0.0171694
14,        54263,     54465.73,   0.00745641,     0.015572
14,        54362,     54641.60,   0.00812503,    0.0170704
14,        54460,     54713.43,    0.0083236,    0.0188024
14,        54558,     54899.30,   0.00854606,    0.0192086
14,        54657,     55071.37,     0.010258,    0.0197775
14,        54755,     55141.87,   0.00987983,    0.0231025
14,        54853,     55231.73,   0.00899263,    0.0191782
14,        54951,     55255.67,    0.0094278,     0.020891
14,        55050,     55348.37,    0.0098344,    0.0208716
14,        55148,     55395.50,   0.00682221,    0.0143611
14,        55246,     55537.83,   0.00851933,    0.0175575
14,        55345,     55652.87,   0.00844206,    0.0180139
14,        55443,     55646.37,   0.00667531,    0.0161965
14,        55541,     55853.17,   0.00927649,    0.0211372
14,        55640,     55929.33,   0.00847422,    0.0197336
14,        55738,     56081.33,   0.00887309,    0.0190172
14,        55836,     56147.40,   0.00973583,    0.0216165
14,        55934,     56265.63,   0.00860364,    0.0175203
14,        56033,     56301.50,   0.00776811,    0.0186851
14,        56131,     56413.37,   0.00917962,    0.0183852
14,        56229,     56536.43,   0.00877868,    0.0168238
14,        56328,     56615.13,     0.007913,    0.0132436
14,        56426,     56816.13,   0.00958877,    0.0192284
14,        56524,     56794.57,   0.00652315,     0.018222
14,        56623,     56938.90,   0.00870805,    0.0209099
14,        56721,     56967.27,    0.0089747,    0.0186347
14,        56819,     57027.83,   0.00858586,    0.0165963
14,        56918,     57219.60,   0.00835386,    0.0197474
14,        57016,     57284.70,   0.00868612,    0.0176614
14,        57114,     57280.07,   0.00705563,    0.0161779
14,        57212,     57510.30,   0.00850083,    0.0184224
14,        57311,     57620.63,   0.00918219,    0.0280221
14,        57409,     57652.13,   0.00870195,    0.0171747
14,        57507,     57714.87,   0.00856683,    0.0182931
14,        57606,     57730.10,   0.00623194,    0.0152933
14,        57704,     58062.00,    0.0104059,    0.0272767
14,        57802,     57903.47,   0.00579878,    0.0130097
14,        57901,     57976.27,   0.00854736,     0.016407
14,        57999,     58227.57,   0.00809699,    0.0191034
14,        58097,     58308.87,   0.00826108,    0.0189507
14,        58195,     58371.83,   0.00846158,    0.0162726
14,        58294,     58512.53,   0.00696811,    0.0114933
14,        58392,     58677.20,   0.00753549,    0.0178789
14,        58490,     58692.70,   0.00820376,    0.0171992
14,        58589,     58742.93,   0.00640225,    0.0124765
14,        58687,     58884.43,    0.0085226,     0.021265
14,        58785,     58959.60,   0.00759626,    0.0158201
14,        58884,     59084.70,   0.00844628,    0.0176106
14,        58982,     59413.87,    0.0109161,    0.0236848
14,        59080,     59205.33,   0.00787454,    0.0221222
14,        59179,     59361.17,   0.00732811,    0.0135857
14,        59277,     59392.73,   0.00753607,    0.0173926
14,        59375,     59611.17,   0.00827887,    0.0151408
14,        59473,     59720.57,    0.0096865,    0.0170831
14,        59572,     59780.87,   0.00881263,    0.0182297
14,        59670,     59884.07,    0.0076222,    0.0153676
14,        59768,     60111.17,    0.0096431,    0.0285432
14,        59867,     60127.90,   0.00805357,    0.0212467
14,        59965,     60082.00,   0.00629239,    0.0107394
14,        60063,     60201.17,   0.00732117,     0.019063
14,        60162,     60423.23,   0.00748417,    0.0143776
14,        60260,     60575.13,   0.00848474,    0.0176565
14,        60358,     60388.77,   0.00689348,    0.0172799
14,        60456,     60631.53,   0.00575147,     0.010371
14,        60555,     60685.97,   0.00771847,    0.0202457
14,        60653,     60762.23,   0.00711464,    0.0163716
14,        60751,     61013.37,   0.00791148,    0.0170365
14,        60850,     60985.63,   0.00674848,    0.0146916
14,        60948,     61150.07,   0.00764053,    0.0204105
14,        61046,     61313.60,   0.00688858,     0.016561
14,        61145,     61402.30,   0.00843531,    0.0168449
14,        61243,     61420.77,   0.00809952,    0.0230227
14,        61341,     61540.40,   0.00741416,    0.0185028
14,        61440,     61676.80,   0.00792677,    0.0145668
14,        61538,     61666.90,   0.00791639,    0.0242448
14,        61636,     61815.23,   0.00846587,    0.0232977
14,        61734,     61856.63,   0.00906087,    0.0185308
14,        61833,     61969.03,   0.00754751,    0.0163664
14,        61931,     62240.00,   0.00821843,    0.0155816
14,        62029,     62172.50,   0.00761459,    0.0200387
14,        62128,     62311.17,   0.00718778,    0.0173993
14,        62226,     62405.13,   0.00742822,    0.0166166
14,        62324,     62502.93,   0.00782907,    0.0210509
14,        62423,     62666.77,   0.00893944,    0.0191112
14,        62521,     62694.50,   0.00664672,    0.0127955
14,        62619,     62751.77,   0.00692444,    0.0168636
14,        62717,     62937.97,   0.00759813,    0.0158806
14,        62816,     63021.93,   0.00929035,    0.0155213
14,        62914,     63011.27,   0.00688138,    0.0165461
14,        63012,     63199.50,   0.00781555,      0.01633
14,        63111,     63360.40,   0.00785532,    0.0179205
14,        63209,     63415.23,   0.00878247,     0.019981
14,        63307,     63471.33,   0.00735873,    0.0221931
14,        63406,     63596.60,   0.00655102,    0.0150772
14,        63504,     63683.13,   0.00757102,    0.0211007
14,        63602,     63798.70,   0.00938725,    0.0169803
14,        63700,     63933.40,   0.00656213,    0.0183043
14,        63799,     63980.13,   0.00775307,    0.0198746
14,        63897,     64067.83,   0.00850721,    0.0255407
14,        63995,     64101.33,   0.00759437,    0.0159541
14,        64094,     64456.63,   0.00966778,    0.0182854
14,        64192,     64434.53,   0.00762678,    0.0205007
14,        64290,     64392.53,    0.0065919,    0.0141855
14,        64389,     64551.83,   0.00629112,    0.0159963
14,        64487,     64666.23,   0.00886424,    0.0181739
14,        64585,     64773.07,   0.00762659,    0.0160716
14,        64684,     64742.70,   0.00745343,    0.0170828
14,        64782,     64759.17,   0.00760128,    0.0170878
